"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","gene_symbols","Pathway_Description"
"Metabolism","Glycan biosynthesis and metabolism","kmr00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Kryptolebias marmoratus (mangrove rivulus)","1/191","29/7558",0.0344827586206897,1.36450622856111,0.316651364625075,0.524639278734459,0.997469459982218,0.935614918169876,"108236018",1,"PoC_PoW_Down","LOC108236018","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Information processing in viruses","kmr03250","Viral life cycle - HIV-1 - Kryptolebias marmoratus (mangrove rivulus)","2/191","72/7558",0.0277777777777778,1.09918557300756,0.136155723821547,0.547179613938381,0.997469459982218,0.935614918169876,"108245952/108249218",2,"PoC_PoW_Down","fez1/map1aa","Viral life cycle - HIV-1 - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cell motility","kmr04814","Motor proteins - Kryptolebias marmoratus (mangrove rivulus)","6/191","235/7558",0.025531914893617,1.01031525008355,0.0258651639369224,0.548757628892324,0.997469459982218,0.935614918169876,"108238642/108250827/108248458/108245387/108237377/108239644",6,"PoC_PoW_Down","dnal1/LOC108250827/klc2/LOC108245387/kif26ba/kif1ab","Motor proteins - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00561","Glycerolipid metabolism - Kryptolebias marmoratus (mangrove rivulus)","2/191","75/7558",0.0266666666666667,1.05521815008726,0.0773785650642486,0.569442536102268,0.997469459982218,0.935614918169876,"108237375/108233221",2,"PoC_PoW_Down","lpin1/dgki","Glycerolipid metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00600","Sphingolipid metabolism - Kryptolebias marmoratus (mangrove rivulus)","2/191","75/7558",0.0266666666666667,1.05521815008726,0.0773785650642486,0.569442536102268,0.997469459982218,0.935614918169876,"108240800/108246601",2,"PoC_PoW_Down","cers6/smpd3","Sphingolipid metabolism - Kryptolebias marmoratus (mangrove rivulus)"
NA,NA,"kmr04981","Folate transport and metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/191","33/7558",0.0303030303030303,1.19911153419007,0.184563661021325,0.571080369512548,0.997469459982218,0.935614918169876,"108236403",1,"PoC_PoW_Down","abcc6a","Folate transport and metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Amino acid metabolism","kmr00310","Lysine degradation - Kryptolebias marmoratus (mangrove rivulus)","2/191","76/7558",0.0263157894736842,1.04133370074401,0.0583107053519185,0.576686697140972,0.997469459982218,0.935614918169876,"108236789/108243802",2,"PoC_PoW_Down","prdm2a/ezh1","Lysine degradation - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Digestive system","kmr04977","Vitamin digestion and absorption - Kryptolebias marmoratus (mangrove rivulus)","1/191","36/7558",0.0277777777777778,1.09918557300756,0.0960459711724915,0.60292310506561,0.997469459982218,0.935614918169876,"108236403",1,"PoC_PoW_Down","abcc6a","Vitamin digestion and absorption - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Glycan biosynthesis and metabolism","kmr00601","Glycosphingolipid biosynthesis - lacto and neolacto series - Kryptolebias marmoratus (mangrove rivulus)","1/191","38/7558",0.0263157894736842,1.04133370074401,0.0411275868999248,0.622833689459636,0.997469459982218,0.935614918169876,"108245699",1,"PoC_PoW_Down","LOC108245699","Glycosphingolipid biosynthesis - lacto and neolacto series - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04137","Mitophagy - animal - Kryptolebias marmoratus (mangrove rivulus)","3/191","132/7558",0.0227272727272727,0.899333650642551,-0.187862402589599,0.653410273970616,0.997469459982218,0.935614918169876,"108245360/108235459/108249343",3,"PoC_PoW_Down","nbr1b/zgc:92606/LOC108249343","Mitophagy - animal - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04068","FoxO signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","4/191","181/7558",0.0220994475138122,0.874490179630326,-0.275183990098034,0.676487907615107,0.997469459982218,0.935614918169876,"108245231/108235459/108240121/108248502",4,"PoC_PoW_Down","si:ch211-284e13.4/zgc:92606/fbxo25/LOC108248502","FoxO signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
NA,NA,"kmr04820","Cytoskeleton in muscle cells - Kryptolebias marmoratus (mangrove rivulus)","7/191","312/7558",0.0224358974358974,0.88780373204457,-0.325876169639786,0.680350486881747,0.997469459982218,0.935614918169876,"108242662/108244260/108231321/108245094/108230096/108235420/108247393",7,"PoC_PoW_Down","atp1a3a/ank2b/atp1b4/daam2/tln2b/LOC108235420/LOC108247393","Cytoskeleton in muscle cells - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Translation","kmr03015","mRNA surveillance pathway - Kryptolebias marmoratus (mangrove rivulus)","2/191","94/7558",0.0212765957446809,0.841929375069622,-0.248299212129223,0.691952035381709,0.997469459982218,0.935614918169876,"108232515/108238074",2,"PoC_PoW_Down","upf3a/ppp2cab","mRNA surveillance pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04920","Adipocytokine signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","2/191","94/7558",0.0212765957446809,0.841929375069622,-0.248299212129223,0.691952035381709,0.997469459982218,0.935614918169876,"108245231/108248502",2,"PoC_PoW_Down","si:ch211-284e13.4/LOC108248502","Adipocytokine signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Metabolism of cofactors and vitamins","kmr00670","One carbon pool by folate - Kryptolebias marmoratus (mangrove rivulus)","1/191","47/7558",0.0212765957446809,0.841929375069622,-0.175023868244144,0.700828237701668,0.997469459982218,0.935614918169876,"108232423",1,"PoC_PoW_Down","cbsb","One carbon pool by folate - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Amino acid metabolism","kmr00250","Alanine, aspartate and glutamate metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/191","48/7558",0.0208333333333333,0.824389179755672,-0.196516029741201,0.708435987215579,0.997469459982218,0.935614918169876,"108233827",1,"PoC_PoW_Down","aspa","Alanine, aspartate and glutamate metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00562","Inositol phosphate metabolism - Kryptolebias marmoratus (mangrove rivulus)","2/191","99/7558",0.0202020202020202,0.799407689460046,-0.323472700608707,0.71902666254652,0.997469459982218,0.935614918169876,"108234557/108231840",2,"PoC_PoW_Down","inpp5jb/LOC108231840","Inositol phosphate metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Translation","kmr03013","Nucleocytoplasmic transport - Kryptolebias marmoratus (mangrove rivulus)","2/191","109/7558",0.018348623853211,0.726067534463711,-0.463824652673435,0.767208622812943,0.997469459982218,0.935614918169876,"108247813/108232515",2,"PoC_PoW_Down","LOC108247813/upf3a","Nucleocytoplasmic transport - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cellular community - eukaryotes","kmr04520","Adherens junction - Kryptolebias marmoratus (mangrove rivulus)","3/191","158/7558",0.0189873417721519,0.751342037245676,-0.508582151360455,0.767660877334642,0.997469459982218,0.935614918169876,"108241113/108229641/108242658",3,"PoC_PoW_Down","radil/LOC108229641/pvrl2l","Adherens junction - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cellular community - eukaryotes","kmr04530","Tight junction - Kryptolebias marmoratus (mangrove rivulus)","5/191","260/7558",0.0192307692307692,0.760974627466774,-0.631502112961477,0.792537890648206,0.997469459982218,0.935614918169876,"108243120/108247381/108250442/108232031/108238074",5,"PoC_PoW_Down","jam3a/cacna1da/cldn19/LOC108232031/ppp2cab","Tight junction - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04914","Progesterone-mediated oocyte maturation - Kryptolebias marmoratus (mangrove rivulus)","2/191","115/7558",0.0173913043478261,0.688185750056909,-0.542521469075397,0.792555829239481,0.997469459982218,0.935614918169876,"108250473/108246168",2,"PoC_PoW_Down","LOC108250473/adcy8","Progesterone-mediated oocyte maturation - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Amino acid metabolism","kmr00270","Cysteine and methionine metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/191","62/7558",0.0161290322580645,0.638236784326972,-0.460523207720991,0.796782191624326,0.997469459982218,0.935614918169876,"108232423",1,"PoC_PoW_Down","cbsb","Cysteine and methionine metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Chromosome","kmr03082","ATP-dependent chromatin remodeling - Kryptolebias marmoratus (mangrove rivulus)","2/191","117/7558",0.0170940170940171,0.676421891081577,-0.567940018098276,0.800450380114652,0.997469459982218,0.935614918169876,"108235739/108236275",2,"PoC_PoW_Down","pbrm1/LOC108236275","ATP-dependent chromatin remodeling - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04340","Hedgehog signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","1/191","63/7558",0.0158730158730159,0.628106041718607,-0.477254067985023,0.801960233433258,0.997469459982218,0.935614918169876,"108228275",1,"PoC_PoW_Down","arrb1","Hedgehog signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00590","Arachidonic acid metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/191","64/7558",0.015625,0.618291884816754,-0.493753964402391,0.807007010673318,0.997469459982218,0.935614918169876,"108231218",1,"PoC_PoW_Down","LOC108231218","Arachidonic acid metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04070","Phosphatidylinositol signaling system - Kryptolebias marmoratus (mangrove rivulus)","2/191","120/7558",0.0166666666666667,0.659511343804538,-0.605356546340841,0.811795383949888,0.997469459982218,0.935614918169876,"108233221/108231840",2,"PoC_PoW_Down","dgki/LOC108231840","Phosphatidylinositol signaling system - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Global and overview maps","kmr01240","Biosynthesis of cofactors - Kryptolebias marmoratus (mangrove rivulus)","3/191","176/7558",0.0170454545454545,0.674500237981913,-0.703503153715298,0.827368676497036,0.997469459982218,0.935614918169876,"108233719/108249223/108236210",3,"PoC_PoW_Down","LOC108233719/nmnat2/LOC108236210","Biosynthesis of cofactors - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Nucleotide metabolism","kmr00240","Pyrimidine metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/191","69/7558",0.0144927536231884,0.573488125047424,-0.573046437796934,0.830384932423913,0.997469459982218,0.935614918169876,"108242025",1,"PoC_PoW_Down","upp1","Pyrimidine metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Glycan biosynthesis and metabolism","kmr00510","N-Glycan biosynthesis - Kryptolebias marmoratus (mangrove rivulus)","1/191","69/7558",0.0144927536231884,0.573488125047424,-0.573046437796934,0.830384932423913,0.997469459982218,0.935614918169876,"108230131",1,"PoC_PoW_Down","mgat3b","N-Glycan biosynthesis - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Xenobiotics biodegradation and metabolism","kmr00983","Drug metabolism - other enzymes - Kryptolebias marmoratus (mangrove rivulus)","1/191","70/7558",0.0142857142857143,0.565295437546746,-0.588310175821415,0.834710807428191,0.997469459982218,0.935614918169876,"108242025",1,"PoC_PoW_Down","upp1","Drug metabolism - other enzymes - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cellular community - eukaryotes","kmr04510","Focal adhesion - Kryptolebias marmoratus (mangrove rivulus)","5/191","280/7558",0.0178571428571429,0.706619296933433,-0.805472272402079,0.842345885563141,0.997469459982218,0.935614918169876,"108230060/108230096/108230026/108231103/108241412",5,"PoC_PoW_Down","reln/tln2b/rasgrf1/shc3/vav2","Focal adhesion - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04144","Endocytosis - Kryptolebias marmoratus (mangrove rivulus)","6/191","341/7558",0.0175953079178886,0.696258310174878,-0.924164541475368,0.868209335739016,0.997469459982218,0.935614918169876,"108250827/108240422/108239121/108248746/108229328/108228275",6,"PoC_PoW_Down","LOC108250827/LOC108240422/smap1/LOC108248746/LOC108229328/arrb1","Endocytosis - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Energy metabolism","kmr00190","Oxidative phosphorylation - Kryptolebias marmoratus (mangrove rivulus)","2/191","138/7558",0.0144927536231884,0.573488125047424,-0.814169403721829,0.868553347007424,0.997469459982218,0.935614918169876,"108245167/108237864",2,"PoC_PoW_Down","LOC108245167/atp6v1c1b","Oxidative phosphorylation - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04350","TGF-beta signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","2/191","143/7558",0.013986013986014,0.553436092703108,-0.868044760350638,0.881281296470231,0.997469459982218,0.935614918169876,"108239820/108238074",2,"PoC_PoW_Down","LOC108239820/ppp2cab","TGF-beta signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Transcription","kmr03040","Spliceosome - Kryptolebias marmoratus (mangrove rivulus)","2/191","147/7558",0.0136054421768707,0.538376607187378,-0.910026688575793,0.890637205585573,0.997469459982218,0.935614918169876,"108238829/108245289",2,"PoC_PoW_Down","sf3b1/hnrnpc","Spliceosome - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04146","Peroxisome - Kryptolebias marmoratus (mangrove rivulus)","1/191","95/7558",0.0105263157894737,0.416533480297603,-0.921440044548703,0.913453247823212,0.997469459982218,0.935614918169876,"108241601",1,"PoC_PoW_Down","cratb","Peroxisome - Kryptolebias marmoratus (mangrove rivulus)"
NA,NA,"kmr03272","Virion - Hepatitis viruses - Kryptolebias marmoratus (mangrove rivulus)","1/191","96/7558",0.0104166666666667,0.412194589877836,-0.933227725643388,0.915668232369074,0.997469459982218,0.935614918169876,"108250442",1,"PoC_PoW_Down","cldn19","Virion - Hepatitis viruses - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cell growth and death","kmr04115","p53 signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","1/191","96/7558",0.0104166666666667,0.412194589877836,-0.933227725643388,0.915668232369074,0.997469459982218,0.935614918169876,"108231397",1,"PoC_PoW_Down","si:zfos-80g12.1","p53 signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Immune system","kmr04621","NOD-like receptor signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","2/191","166/7558",0.0120481927710843,0.476755188292437,-1.09754934638182,0.92644970904658,0.997469459982218,0.935614918169876,"108235459/108231840",2,"PoC_PoW_Down","zgc:92606/LOC108231840","NOD-like receptor signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04145","Phagosome - Kryptolebias marmoratus (mangrove rivulus)","2/191","168/7558",0.0119047619047619,0.471079531288955,-1.11626897818229,0.929500477342512,0.997469459982218,0.935614918169876,"108245167/108237864",2,"PoC_PoW_Down","LOC108245167/atp6v1c1b","Phagosome - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04142","Lysosome - Kryptolebias marmoratus (mangrove rivulus)","2/191","173/7558",0.0115606936416185,0.457464515933783,-1.16231009462087,0.936614865349941,0.997469459982218,0.935614918169876,"108245167/108239322",2,"PoC_PoW_Down","LOC108245167/LOC108239322","Lysosome - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Global and overview maps","kmr01232","Nucleotide metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/191","109/7558",0.00917431192660551,0.363033767231856,-1.07851634562553,0.939816489529139,0.997469459982218,0.935614918169876,"108242025",1,"PoC_PoW_Down","upp1","Nucleotide metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Human Diseases","Infectious disease: bacterial","kmr05100","Bacterial invasion of epithelial cells - Kryptolebias marmoratus (mangrove rivulus)","1/191","119/7558",0.00840336134453781,0.332526727968674,-1.18166981218045,0.953591416772846,0.997469459982218,0.935614918169876,"108231103",1,"PoC_PoW_Down","shc3","Bacterial invasion of epithelial cells - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Immune system","kmr04625","C-type lectin receptor signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","1/191","122/7558",0.00819672131147541,0.324349841215346,-1.21137377600043,0.957075566537896,0.997469459982218,0.935614918169876,"108230590",1,"PoC_PoW_Down","ccl44","C-type lectin receptor signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
